record_set,benchmark,memory_system,scope,model_label,scale,budget,n,unbudgeted_success_count,pass_count,wrong_within_budget_count,budget_exhausted_count,unbudgeted_success,pass_at_b,p_wrong,p_exh,mean_calls,median_calls,p90_calls
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,300,5,2000,1414,1414,586,0,0.707,0.707,0.293,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,300,6,2000,1414,1414,586,0,0.707,0.707,0.293,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,1,2000,1375,1375,625,0,0.6875,0.6875,0.3125,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,2,2000,1375,1375,625,0,0.6875,0.6875,0.3125,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,3,2000,1375,1375,625,0,0.6875,0.6875,0.3125,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,4,2000,1375,1375,625,0,0.6875,0.6875,0.3125,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,5,2000,1375,1375,625,0,0.6875,0.6875,0.3125,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 235B,400,6,2000,1375,1375,625,0,0.6875,0.6875,0.3125,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,1,2000,1652,1652,348,0,0.826,0.826,0.174,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,2,2000,1652,1652,348,0,0.826,0.826,0.174,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,3,2000,1652,1652,348,0,0.826,0.826,0.174,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,4,2000,1652,1652,348,0,0.826,0.826,0.174,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,5,2000,1652,1652,348,0,0.826,0.826,0.174,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,0,6,2000,1652,1652,348,0,0.826,0.826,0.174,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,1,2000,1359,1359,641,0,0.6795,0.6795,0.3205,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,2,2000,1359,1359,641,0,0.6795,0.6795,0.3205,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,3,2000,1359,1359,641,0,0.6795,0.6795,0.3205,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,4,2000,1359,1359,641,0,0.6795,0.6795,0.3205,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,5,2000,1359,1359,641,0,0.6795,0.6795,0.3205,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,100,6,2000,1359,1359,641,0,0.6795,0.6795,0.3205,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,1,2000,1288,1288,712,0,0.644,0.644,0.356,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,2,2000,1288,1288,712,0,0.644,0.644,0.356,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,3,2000,1288,1288,712,0,0.644,0.644,0.356,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,4,2000,1288,1288,712,0,0.644,0.644,0.356,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,5,2000,1288,1288,712,0,0.644,0.644,0.356,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,200,6,2000,1288,1288,712,0,0.644,0.644,0.356,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,1,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,2,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,3,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,4,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,5,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,300,6,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,1,2000,1271,1271,729,0,0.6355,0.6355,0.3645,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,2,2000,1271,1271,729,0,0.6355,0.6355,0.3645,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,3,2000,1271,1271,729,0,0.6355,0.6355,0.3645,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,4,2000,1271,1271,729,0,0.6355,0.6355,0.3645,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,5,2000,1271,1271,729,0,0.6355,0.6355,0.3645,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 32B,400,6,2000,1271,1271,729,0,0.6355,0.6355,0.3645,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,1,2000,1565,1565,435,0,0.7825,0.7825,0.2175,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,2,2000,1565,1565,435,0,0.7825,0.7825,0.2175,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,3,2000,1565,1565,435,0,0.7825,0.7825,0.2175,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,4,2000,1565,1565,435,0,0.7825,0.7825,0.2175,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,5,2000,1565,1565,435,0,0.7825,0.7825,0.2175,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,0,6,2000,1565,1565,435,0,0.7825,0.7825,0.2175,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,1,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,2,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,3,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,4,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,5,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,100,6,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,1,2000,1195,1195,805,0,0.5975,0.5975,0.4025,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,2,2000,1195,1195,805,0,0.5975,0.5975,0.4025,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,3,2000,1195,1195,805,0,0.5975,0.5975,0.4025,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,4,2000,1195,1195,805,0,0.5975,0.5975,0.4025,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,5,2000,1195,1195,805,0,0.5975,0.5975,0.4025,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,200,6,2000,1195,1195,805,0,0.5975,0.5975,0.4025,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,1,2000,1182,1182,818,0,0.591,0.591,0.409,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,2,2000,1182,1182,818,0,0.591,0.591,0.409,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,3,2000,1182,1182,818,0,0.591,0.591,0.409,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,4,2000,1182,1182,818,0,0.591,0.591,0.409,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,5,2000,1182,1182,818,0,0.591,0.591,0.409,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,300,6,2000,1182,1182,818,0,0.591,0.591,0.409,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,1,2000,1163,1163,837,0,0.5815,0.5815,0.4185,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,2,2000,1163,1163,837,0,0.5815,0.5815,0.4185,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,3,2000,1163,1163,837,0,0.5815,0.5815,0.4185,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,4,2000,1163,1163,837,0,0.5815,0.5815,0.4185,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,5,2000,1163,1163,837,0,0.5815,0.5815,0.4185,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,HippoRAG,main_complete,Qwen 8B,400,6,2000,1163,1163,837,0,0.5815,0.5815,0.4185,0.0,1.0,1.0,1.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,1,2000,1641,1586,181,233,0.8205,0.793,0.0905,0.1165,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,2,2000,1641,1628,335,37,0.8205,0.814,0.1675,0.0185,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,3,2000,1641,1641,358,1,0.8205,0.8205,0.179,0.0005,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,4,2000,1641,1641,359,0,0.8205,0.8205,0.1795,0.0,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,5,2000,1641,1641,359,0,0.8205,0.8205,0.1795,0.0,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,0,6,2000,1641,1641,359,0,0.8205,0.8205,0.1795,0.0,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,1,2000,1665,1607,175,218,0.8325,0.8035,0.0875,0.109,1.129,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,2,2000,1665,1647,308,45,0.8325,0.8235,0.154,0.0225,1.129,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,3,2000,1665,1664,334,2,0.8325,0.832,0.167,0.001,1.129,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,4,2000,1665,1665,335,0,0.8325,0.8325,0.1675,0.0,1.129,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,5,2000,1665,1665,335,0,0.8325,0.8325,0.1675,0.0,1.129,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,100,6,2000,1665,1665,335,0,0.8325,0.8325,0.1675,0.0,1.129,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,1,2000,1617,1563,220,217,0.8085,0.7815,0.11,0.1085,1.1245,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,2,2000,1617,1597,359,44,0.8085,0.7985,0.1795,0.022,1.1245,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,3,2000,1617,1617,382,1,0.8085,0.8085,0.191,0.0005,1.1245,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,4,2000,1617,1617,382,1,0.8085,0.8085,0.191,0.0005,1.1245,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,5,2000,1617,1617,383,0,0.8085,0.8085,0.1915,0.0,1.1245,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,200,6,2000,1617,1617,383,0,0.8085,0.8085,0.1915,0.0,1.1245,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,1,2000,1639,1591,183,226,0.8195,0.7955,0.0915,0.113,1.1335,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,2,2000,1639,1619,325,56,0.8195,0.8095,0.1625,0.028,1.1335,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,3,2000,1639,1638,361,1,0.8195,0.819,0.1805,0.0005,1.1335,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,4,2000,1639,1639,361,0,0.8195,0.8195,0.1805,0.0,1.1335,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,5,2000,1639,1639,361,0,0.8195,0.8195,0.1805,0.0,1.1335,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,300,6,2000,1639,1639,361,0,0.8195,0.8195,0.1805,0.0,1.1335,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,1,2000,1618,1561,206,233,0.809,0.7805,0.103,0.1165,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,2,2000,1618,1603,358,39,0.809,0.8015,0.179,0.0195,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,3,2000,1618,1618,379,3,0.809,0.809,0.1895,0.0015,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,4,2000,1618,1618,382,0,0.809,0.809,0.191,0.0,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,5,2000,1618,1618,382,0,0.809,0.809,0.191,0.0,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 235B,400,6,2000,1618,1618,382,0,0.809,0.809,0.191,0.0,1.1285,1.0,2.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,1,2000,1625,1562,109,329,0.8125,0.781,0.0545,0.1645,1.5325,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,2,2000,1625,1572,119,309,0.8125,0.786,0.0595,0.1545,1.5325,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,3,2000,1625,1574,173,253,0.8125,0.787,0.0865,0.1265,1.5325,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,4,2000,1625,1593,233,174,0.8125,0.7965,0.1165,0.087,1.5325,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,5,2000,1625,1625,375,0,0.8125,0.8125,0.1875,0.0,1.5325,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,0,6,2000,1625,1625,375,0,0.8125,0.8125,0.1875,0.0,1.5325,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,1,2000,1627,1562,102,336,0.8135,0.781,0.051,0.168,1.542,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,2,2000,1627,1572,111,317,0.8135,0.786,0.0555,0.1585,1.542,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,3,2000,1627,1581,169,250,0.8135,0.7905,0.0845,0.125,1.542,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,4,2000,1627,1591,228,181,0.8135,0.7955,0.114,0.0905,1.542,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,5,2000,1627,1627,373,0,0.8135,0.8135,0.1865,0.0,1.542,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,100,6,2000,1627,1627,373,0,0.8135,0.8135,0.1865,0.0,1.542,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,1,2000,1617,1537,115,348,0.8085,0.7685,0.0575,0.174,1.5465,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,2,2000,1617,1564,128,308,0.8085,0.782,0.064,0.154,1.5465,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,3,2000,1617,1572,173,255,0.8085,0.786,0.0865,0.1275,1.5465,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,4,2000,1617,1580,238,182,0.8085,0.79,0.119,0.091,1.5465,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,5,2000,1617,1617,383,0,0.8085,0.8085,0.1915,0.0,1.5465,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,200,6,2000,1617,1617,383,0,0.8085,0.8085,0.1915,0.0,1.5465,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,1,2000,1600,1525,132,343,0.8,0.7625,0.066,0.1715,1.5475,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,2,2000,1600,1542,145,313,0.8,0.771,0.0725,0.1565,1.5475,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,3,2000,1600,1548,192,260,0.8,0.774,0.096,0.13,1.5475,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,4,2000,1600,1562,259,179,0.8,0.781,0.1295,0.0895,1.5475,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,5,2000,1600,1600,400,0,0.8,0.8,0.2,0.0,1.5475,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,300,6,2000,1600,1600,400,0,0.8,0.8,0.2,0.0,1.5475,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,1,2000,1631,1564,106,330,0.8155,0.782,0.053,0.165,1.5315,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,2,2000,1631,1571,115,314,0.8155,0.7855,0.0575,0.157,1.5315,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,3,2000,1631,1579,169,252,0.8155,0.7895,0.0845,0.126,1.5315,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,4,2000,1631,1595,238,167,0.8155,0.7975,0.119,0.0835,1.5315,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,5,2000,1631,1631,369,0,0.8155,0.8155,0.1845,0.0,1.5315,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,6,2000,1631,1631,369,0,0.8155,0.8155,0.1845,0.0,1.5315,1.0,4.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,1,2000,1261,1018,156,826,0.6305,0.509,0.078,0.413,2.3765,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,2,2000,1261,1070,186,744,0.6305,0.535,0.093,0.372,2.3765,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,3,2000,1261,1100,230,670,0.6305,0.55,0.115,0.335,2.3765,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,4,2000,1261,1111,285,604,0.6305,0.5555,0.1425,0.302,2.3765,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,5,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,2.3765,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,6,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,2.3765,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,1,2000,1273,1009,151,840,0.6365,0.5045,0.0755,0.42,2.389,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,2,2000,1273,1065,183,752,0.6365,0.5325,0.0915,0.376,2.389,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,3,2000,1273,1090,239,671,0.6365,0.545,0.1195,0.3355,2.389,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,4,2000,1273,1109,288,603,0.6365,0.5545,0.144,0.3015,2.389,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,5,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,2.389,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,6,2000,1273,1273,727,0,0.6365,0.6365,0.3635,0.0,2.389,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,1,2000,1261,992,153,855,0.6305,0.496,0.0765,0.4275,2.4165,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,2,2000,1261,1041,193,766,0.6305,0.5205,0.0965,0.383,2.4165,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,3,2000,1261,1070,242,688,0.6305,0.535,0.121,0.344,2.4165,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,4,2000,1261,1086,299,615,0.6305,0.543,0.1495,0.3075,2.4165,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,5,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,2.4165,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,6,2000,1261,1261,739,0,0.6305,0.6305,0.3695,0.0,2.4165,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,1,2000,1266,1006,153,841,0.633,0.503,0.0765,0.4205,2.3715,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,2,2000,1266,1060,208,732,0.633,0.53,0.104,0.366,2.3715,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,3,2000,1266,1087,245,668,0.633,0.5435,0.1225,0.334,2.3715,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,4,2000,1266,1107,300,593,0.633,0.5535,0.15,0.2965,2.3715,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,5,2000,1266,1266,734,0,0.633,0.633,0.367,0.0,2.3715,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,6,2000,1266,1266,734,0,0.633,0.633,0.367,0.0,2.3715,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,1,2000,1262,995,148,857,0.631,0.4975,0.074,0.4285,2.4265,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,2,2000,1262,1044,185,771,0.631,0.522,0.0925,0.3855,2.4265,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,3,2000,1262,1072,241,687,0.631,0.536,0.1205,0.3435,2.4265,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,4,2000,1262,1089,288,623,0.631,0.5445,0.144,0.3115,2.4265,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,5,2000,1262,1262,738,0,0.631,0.631,0.369,0.0,2.4265,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,6,2000,1262,1262,738,0,0.631,0.631,0.369,0.0,2.4265,1.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,0,1,1830,1563,1307,62,461,0.8540983606557377,0.7142076502732241,0.033879781420765025,0.25191256830601094,1.4256830601092896,1.0,3.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,0,2,1830,1563,1482,136,212,0.8540983606557377,0.8098360655737705,0.07431693989071038,0.11584699453551912,1.4256830601092896,1.0,3.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,0,3,1830,1563,1535,193,102,0.8540983606557377,0.8387978142076503,0.10546448087431694,0.05573770491803279,1.4256830601092896,1.0,3.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,0,4,1830,1563,1559,267,4,0.8540983606557377,0.8519125683060109,0.14590163934426228,0.002185792349726776,1.4256830601092896,1.0,3.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,0,5,1830,1563,1563,267,0,0.8540983606557377,0.8540983606557377,0.14590163934426228,0.0,1.4256830601092896,1.0,3.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,0,6,1830,1563,1563,267,0,0.8540983606557377,0.8540983606557377,0.14590163934426228,0.0,1.4256830601092896,1.0,3.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,0,1,2000,1308,734,9,1257,0.654,0.367,0.0045,0.6285,3.127,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,0,2,2000,1308,938,13,1049,0.654,0.469,0.0065,0.5245,3.127,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,0,3,2000,1308,960,19,1021,0.654,0.48,0.0095,0.5105,3.127,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,0,4,2000,1308,1009,64,927,0.654,0.5045,0.032,0.4635,3.127,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,0,5,2000,1308,1308,692,0,0.654,0.654,0.346,0.0,3.127,4.0,5.0
