source_package,benchmark,memory_system,scope,model_label,budget_B,alpha,run_status,coverage_ratio,pass_at_b_s0,pass_at_b_s0_ci_low,pass_at_b_s0_ci_high,pass_at_b_smax,pass_at_b_smax_ci_low,pass_at_b_smax_ci_high,raw_success_s0,raw_success_smax,cost_smax_med,cost_smax_p90,p_exhaustion_smax,p_wrong_within_budget_smax,breakdown_s,breakdown_s_label,s0_label,smax_label
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,2,0.7,partial,0.183,0.8098360655737705,0.7923497267759563,0.8278688524590164,0.8098360655737705,0.7923497267759563,0.8278688524590164,0.8540983606557377,0.8540983606557377,1.0,3.0,0.11584699453551912,0.07431693989071038,,>s0,s0,s0
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,3,0.7,partial,0.183,0.8387978142076503,0.8218579234972677,0.855191256830601,0.8387978142076503,0.8218579234972677,0.855191256830601,0.8540983606557377,0.8540983606557377,1.0,3.0,0.05573770491803279,0.10546448087431694,,>s0,s0,s0
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,4,0.7,partial,0.183,0.8519125683060109,0.8355191256830601,0.8688524590163934,0.8519125683060109,0.8355191256830601,0.8688524590163934,0.8540983606557377,0.8540983606557377,1.0,3.0,0.002185792349726776,0.14590163934426228,,>s0,s0,s0
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 405B,5,0.7,partial,0.183,0.8540983606557377,0.8371584699453551,0.8699453551912568,0.8540983606557377,0.8371584699453551,0.8699453551912568,0.8540983606557377,0.8540983606557377,1.0,3.0,0.0,0.14590163934426228,,>s0,s0,s0
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,1,0.7,partial,0.9267,0.367,0.34598749999999995,0.3885,0.4435674822415154,0.4175217048145225,0.4712115232833465,0.654,0.7434885556432518,2.0,5.0,0.5524861878453039,0.003946329913180742,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,2,0.7,partial,0.9267,0.469,0.447,0.4915,0.5248618784530387,0.4980268350434096,0.5517166535122336,0.654,0.7434885556432518,2.0,5.0,0.4696132596685083,0.0055248618784530384,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,3,0.7,partial,0.9267,0.48,0.458,0.503,0.5485398579321231,0.5201262825572218,0.5761641673243884,0.654,0.7434885556432518,2.0,5.0,0.4404104183109708,0.011049723756906077,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,4,0.7,partial,0.9267,0.5045,0.4825,0.525,0.5777426992896606,0.5516969218626677,0.6046172059984214,0.654,0.7434885556432518,2.0,5.0,0.3820047355958958,0.04025256511444357,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,5,0.7,partial,0.9267,0.654,0.6329875,0.6755,0.7434885556432518,0.7205998421468035,0.7671862667719022,0.654,0.7434885556432518,2.0,5.0,0.0,0.2565114443567482,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,1,0.7,complete,1.0,0.0135,0.009,0.019,0.013,0.0085,0.0185,0.1715,0.168,5.0,5.0,0.987,0.0,0,s0,s0,s400
