source_package,benchmark,memory_system,scope,model_label,s,s_label,task_count,trajectory_count,expected_rows_per_model,expected_rows_per_stage,coverage_ratio,run_status,raw_success_rate_taskavg,raw_success_rate_rowavg,raw_success_ci_low,raw_success_ci_high,retrieval_calls_mean,retrieval_calls_median,retrieval_calls_p90,retrieval_calls_max,zero_retrieval_rate,context_tokens_mean,total_duration_ms_mean,total_cost_usd_mean,react_steps_mean,budget_B,pass_at_b_taskavg,pass_at_b_ci_low,pass_at_b_ci_high,pass_at_b_rowavg,p_exhaustion,p_wrong_within_budget,partition_mass_check
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,300,s300,282,282,1410,282,1.0,complete,0.7021276595744681,0.7021276595744681,0.6453900709219859,0.7553191489361702,1.8404255319148937,1.0,4.0,5,0.0,1467.014184397163,42409.89361702128,0.002973758865248227,2.8404255319148937,3,0.6702127659574468,0.6134751773049646,0.7269503546099291,0.6702127659574468,0.12056737588652482,0.20921985815602837,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,300,s300,282,282,1410,282,1.0,complete,0.7021276595744681,0.7021276595744681,0.6453900709219859,0.7553191489361702,1.8404255319148937,1.0,4.0,5,0.0,1467.014184397163,42409.89361702128,0.002973758865248227,2.8404255319148937,4,0.6950354609929078,0.6418439716312057,0.74822695035461,0.6950354609929078,0.05673758865248227,0.24822695035460993,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,300,s300,282,282,1410,282,1.0,complete,0.7021276595744681,0.7021276595744681,0.6453900709219859,0.7553191489361702,1.8404255319148937,1.0,4.0,5,0.0,1467.014184397163,42409.89361702128,0.002973758865248227,2.8404255319148937,5,0.7021276595744681,0.648936170212766,0.7553191489361702,0.7021276595744681,0.0,0.2978723404255319,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,400,s400,282,282,1410,282,1.0,complete,0.6702127659574468,0.6702127659574468,0.6169326241134752,0.723404255319149,1.7943262411347518,1.0,3.0,5,0.0,1480.1028368794325,61526.59574468085,0.0029156028368794353,2.7943262411347516,1,0.5141843971631206,0.4574468085106383,0.574468085106383,0.5141843971631206,0.36879432624113473,0.11702127659574468,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,400,s400,282,282,1410,282,1.0,complete,0.6702127659574468,0.6702127659574468,0.6169326241134752,0.723404255319149,1.7943262411347518,1.0,3.0,5,0.0,1480.1028368794325,61526.59574468085,0.0029156028368794353,2.7943262411347516,2,0.574468085106383,0.5177304964539007,0.6347517730496454,0.574468085106383,0.26595744680851063,0.1595744680851064,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,400,s400,282,282,1410,282,1.0,complete,0.6702127659574468,0.6702127659574468,0.6169326241134752,0.723404255319149,1.7943262411347518,1.0,3.0,5,0.0,1480.1028368794325,61526.59574468085,0.0029156028368794353,2.7943262411347516,3,0.6595744680851063,0.6028368794326241,0.7198581560283688,0.6595744680851063,0.09929078014184398,0.24113475177304963,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,400,s400,282,282,1410,282,1.0,complete,0.6702127659574468,0.6702127659574468,0.6169326241134752,0.723404255319149,1.7943262411347518,1.0,3.0,5,0.0,1480.1028368794325,61526.59574468085,0.0029156028368794353,2.7943262411347516,4,0.6666666666666666,0.6063829787234043,0.723404255319149,0.6666666666666666,0.06028368794326241,0.2730496453900709,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 32B,400,s400,282,282,1410,282,1.0,complete,0.6702127659574468,0.6702127659574468,0.6169326241134752,0.723404255319149,1.7943262411347518,1.0,3.0,5,0.0,1480.1028368794325,61526.59574468085,0.0029156028368794353,2.7943262411347516,5,0.6702127659574468,0.6134751773049646,0.7269503546099291,0.6702127659574468,0.0,0.32978723404255317,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 8B,0,s0,282,282,1410,282,1.0,complete,0.4148936170212766,0.4148936170212766,0.3546099290780142,0.4716312056737589,4.070921985815603,5.0,5.0,5,0.0,1513.3900709219859,109134.64539007092,0.001780851063829789,5.070921985815603,1,0.04609929078014184,0.024822695035460994,0.07092198581560284,0.04609929078014184,0.9468085106382979,0.0070921985815602835,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 8B,0,s0,282,282,1410,282,1.0,complete,0.4148936170212766,0.4148936170212766,0.3546099290780142,0.4716312056737589,4.070921985815603,5.0,5.0,5,0.0,1513.3900709219859,109134.64539007092,0.001780851063829789,5.070921985815603,2,0.07092198581560284,0.0425531914893617,0.10283687943262411,0.07092198581560284,0.9184397163120568,0.010638297872340425,1.0
