source_package,benchmark,memory_system,scope,model_label,s,s_label,budget_B,run_status,coverage_ratio,p_exhaustion,p_wrong_within_budget,pass_at_b_taskavg,partition_mass_check
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,s400,1,complete,1.0,0.165,0.053,0.782,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,s400,2,complete,1.0,0.157,0.0575,0.7855,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,s400,3,complete,1.0,0.126,0.0845,0.7895,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,s400,4,complete,1.0,0.0835,0.119,0.7975,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 32B,400,s400,5,complete,1.0,0.0,0.1845,0.8155,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,s0,1,complete,1.0,0.413,0.078,0.509,0.9999999999999999
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,s0,2,complete,1.0,0.372,0.093,0.535,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,s0,3,complete,1.0,0.335,0.115,0.55,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,s0,4,complete,1.0,0.302,0.1425,0.5555,0.9999999999999999
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,0,s0,5,complete,1.0,0.0,0.3695,0.6305,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,s100,1,complete,1.0,0.42,0.0755,0.5045,0.9999999999999999
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,s100,2,complete,1.0,0.376,0.0915,0.5325,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,s100,3,complete,1.0,0.3355,0.1195,0.545,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,s100,4,complete,1.0,0.3015,0.144,0.5545,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,100,s100,5,complete,1.0,0.0,0.3635,0.6365,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,s200,1,complete,1.0,0.4275,0.0765,0.496,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,s200,2,complete,1.0,0.383,0.0965,0.5205,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,s200,3,complete,1.0,0.344,0.121,0.535,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,s200,4,complete,1.0,0.3075,0.1495,0.543,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,200,s200,5,complete,1.0,0.0,0.3695,0.6305,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,s300,1,complete,1.0,0.4205,0.0765,0.503,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,s300,2,complete,1.0,0.366,0.104,0.53,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,s300,3,complete,1.0,0.334,0.1225,0.5435,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,s300,4,complete,1.0,0.2965,0.15,0.5535,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,300,s300,5,complete,1.0,0.0,0.367,0.633,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,s400,1,complete,1.0,0.4285,0.074,0.4975,0.9999999999999999
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,s400,2,complete,1.0,0.3855,0.0925,0.522,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,s400,3,complete,1.0,0.3435,0.1205,0.536,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,s400,4,complete,1.0,0.3115,0.144,0.5445,1.0
qwen_licomemory_longmemeval_steps6patched_20260413_package,LongMemEval,LiCoMemory,main_complete,Qwen 8B,400,s400,5,complete,1.0,0.0,0.369,0.631,1.0
